"ensembl_transcript_id","ensembl_gene_id","X","X3UTR_chrom","X3UTR_start","X3UTR_end","external_gene_name","description"
"ENST00000389735","ENSG00000183624",18836,"chr3",129304825,129305262,"HMCES","5-hydroxymethylcytosine binding, ES cell specific [Source:HGNC Symbol;Acc:HGNC:24446]"
"ENST00000417226","ENSG00000183624",18835,"chr3",129304825,129305293,"HMCES","5-hydroxymethylcytosine binding, ES cell specific [Source:HGNC Symbol;Acc:HGNC:24446]"
"ENST00000502878","ENSG00000183624",18837,"chr3",129304825,129305441,"HMCES","5-hydroxymethylcytosine binding, ES cell specific [Source:HGNC Symbol;Acc:HGNC:24446]"
"ENST00000333762","ENSG00000184897",18839,"chr3",129314770,129315260,"H1-10","H1.10 linker histone [Source:HGNC Symbol;Acc:HGNC:4722]"
"ENST00000333762","ENSG00000184897",18838,"chr3",129314770,129315260,"H1-10","H1.10 linker histone [Source:HGNC Symbol;Acc:HGNC:4722]"
"ENST00000429544","ENSG00000129071",18840,"chr3",129430946,129431500,"MBD4","methyl-CpG binding domain 4, DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:6919]"
"ENST00000249910","ENSG00000129071",18841,"chr3",129430949,129431500,"MBD4","methyl-CpG binding domain 4, DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:6919]"
"ENST00000393278","ENSG00000129071",18842,"chr3",129430951,129431500,"MBD4","methyl-CpG binding domain 4, DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:6919]"
"ENST00000503197","ENSG00000129071",18843,"chr3",129431265,129431567,"MBD4","methyl-CpG binding domain 4, DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:6919]"
"ENST00000371122","ENSG00000102038",18844,"chrX",129446504,129447301,"SMARCA1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]"
"ENST00000371122","ENSG00000102038",18846,"chrX",129446504,129447301,"SMARCA1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]"
"ENST00000371122","ENSG00000102038",18845,"chrX",129446504,129447301,"SMARCA1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]"
"ENST00000371121","ENSG00000102038",18849,"chrX",129446505,129447161,"SMARCA1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]"
"ENST00000371121","ENSG00000102038",18852,"chrX",129446505,129447161,"SMARCA1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]"
"ENST00000371121","ENSG00000102038",18848,"chrX",129446505,129447161,"SMARCA1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]"
"ENST00000371123","ENSG00000102038",18851,"chrX",129446505,129447161,"SMARCA1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]"
"ENST00000371123","ENSG00000102038",18850,"chrX",129446505,129447161,"SMARCA1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]"
"ENST00000371123","ENSG00000102038",18847,"chrX",129446505,129447161,"SMARCA1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]"
"ENST00000324093","ENSG00000004399",18853,"chr3",129555213,129556311,"PLXND1","plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]"
"ENST00000324093","ENSG00000004399",18857,"chr3",129555213,129556311,"PLXND1","plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]"
"ENST00000324093","ENSG00000004399",18856,"chr3",129555213,129556311,"PLXND1","plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]"
"ENST00000504689","ENSG00000004399",18855,"chr3",129555213,129555504,"PLXND1","plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]"
"ENST00000504689","ENSG00000004399",18854,"chr3",129555213,129555504,"PLXND1","plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]"
"ENST00000368149","ENSG00000146376",18859,"chr6",129576131,129578512,"ARHGAP18","Rho GTPase activating protein 18 [Source:HGNC Symbol;Acc:HGNC:21035]"
"ENST00000368149","ENSG00000146376",18858,"chr6",129576131,129578512,"ARHGAP18","Rho GTPase activating protein 18 [Source:HGNC Symbol;Acc:HGNC:21035]"
"ENST00000357121","ENSG00000122126",18861,"chrX",129590270,129592561,"OCRL","OCRL inositol polyphosphate-5-phosphatase [Source:HGNC Symbol;Acc:HGNC:8108]"
"ENST00000371113","ENSG00000122126",18860,"chrX",129590270,129592556,"OCRL","OCRL inositol polyphosphate-5-phosphatase [Source:HGNC Symbol;Acc:HGNC:8108]"
"ENST00000450050","ENSG00000148331",18862,"chr9",129634603,129637789,"ASB6","ankyrin repeat and SOCS box containing 6 [Source:HGNC Symbol;Acc:HGNC:17181]"
"ENST00000277458","ENSG00000148331",18863,"chr9",129634604,129637789,"ASB6","ankyrin repeat and SOCS box containing 6 [Source:HGNC Symbol;Acc:HGNC:17181]"
"ENST00000372483","ENSG00000148335",18865,"chr9",129635464,129636135,"NTMT1","N-terminal Xaa-Pro-Lys N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23373]"
"ENST00000611055","ENSG00000148335",18867,"chr9",129635464,129636131,"NTMT1","N-terminal Xaa-Pro-Lys N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23373]"
"ENST00000613644","ENSG00000148335",18864,"chr9",129635464,129636131,"NTMT1","N-terminal Xaa-Pro-Lys N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23373]"
"ENST00000617943","ENSG00000148335",18866,"chr9",129635464,129636131,"NTMT1","N-terminal Xaa-Pro-Lys N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23373]"
"ENST00000277459","ENSG00000148331",18868,"chr9",129636891,129638352,"ASB6","ankyrin repeat and SOCS box containing 6 [Source:HGNC Symbol;Acc:HGNC:17181]"
"ENST00000393238","ENSG00000172765",18878,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000393238","ENSG00000172765",18876,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000393238","ENSG00000172765",18881,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000393238","ENSG00000172765",18884,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000393238","ENSG00000172765",18880,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000393238","ENSG00000172765",18879,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000393238","ENSG00000172765",18872,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000393238","ENSG00000172765",18873,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000432054","ENSG00000172765",18875,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000432054","ENSG00000172765",18882,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000432054","ENSG00000172765",18877,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000432054","ENSG00000172765",18871,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000432054","ENSG00000172765",18883,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000432054","ENSG00000172765",18869,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000432054","ENSG00000172765",18874,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000432054","ENSG00000172765",18870,"chr3",129647791,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000426664","ENSG00000172765",18891,"chr3",129647793,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000426664","ENSG00000172765",18887,"chr3",129647793,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000426664","ENSG00000172765",18885,"chr3",129647793,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000426664","ENSG00000172765",18890,"chr3",129647793,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000426664","ENSG00000172765",18889,"chr3",129647793,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000426664","ENSG00000172765",18892,"chr3",129647793,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000426664","ENSG00000172765",18886,"chr3",129647793,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000426664","ENSG00000172765",18888,"chr3",129647793,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000648771","ENSG00000172765",18897,"chr3",129647826,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000648771","ENSG00000172765",18898,"chr3",129647826,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000648771","ENSG00000172765",18894,"chr3",129647826,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000648771","ENSG00000172765",18899,"chr3",129647826,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000648771","ENSG00000172765",18895,"chr3",129647826,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000648771","ENSG00000172765",18896,"chr3",129647826,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000648771","ENSG00000172765",18900,"chr3",129647826,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000648771","ENSG00000172765",18893,"chr3",129647826,129651480,"TMCC1","transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]"
"ENST00000351698","ENSG00000136827",18901,"chr9",129812941,129813971,"TOR1A","torsin family 1 member A [Source:HGNC Symbol;Acc:HGNC:3098]"
"ENST00000651202","ENSG00000136827",18902,"chr9",129812964,129814222,"TOR1A","torsin family 1 member A [Source:HGNC Symbol;Acc:HGNC:3098]"
"ENST00000355621","ENSG00000186591",18903,"chr7",129830731,129834936,"UBE2H","ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]"
"ENST00000355621","ENSG00000186591",18904,"chr7",129830731,129834936,"UBE2H","ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]"
"ENST00000355621","ENSG00000186591",18906,"chr7",129830731,129834936,"UBE2H","ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]"
"ENST00000355621","ENSG00000186591",18905,"chr7",129830731,129834936,"UBE2H","ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]"
"ENST00000649897","ENSG00000186591",18909,"chr7",129830743,129834936,"UBE2H","ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]"
"ENST00000649897","ENSG00000186591",18907,"chr7",129830743,129834936,"UBE2H","ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]"
"ENST00000649897","ENSG00000186591",18908,"chr7",129830743,129834936,"UBE2H","ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]"
"ENST00000649897","ENSG00000186591",18910,"chr7",129830743,129834936,"UBE2H","ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]"
"ENST00000519824","ENSG00000153310",18911,"chr8",129839592,129842141,"CYRIB","CYFIP related Rac1 interactor B [Source:HGNC Symbol;Acc:HGNC:25216]"
"ENST00000401979","ENSG00000153310",18912,"chr8",129841469,129842141,"CYRIB","CYFIP related Rac1 interactor B [Source:HGNC Symbol;Acc:HGNC:25216]"
"ENST00000519110","ENSG00000153310",18914,"chr8",129841469,129842141,"CYRIB","CYFIP related Rac1 interactor B [Source:HGNC Symbol;Acc:HGNC:25216]"
"ENST00000522746","ENSG00000153310",18913,"chr8",129841469,129842141,"CYRIB","CYFIP related Rac1 interactor B [Source:HGNC Symbol;Acc:HGNC:25216]"
"ENST00000523509","ENSG00000153310",18915,"chr8",129841469,129842141,"CYRIB","CYFIP related Rac1 interactor B [Source:HGNC Symbol;Acc:HGNC:25216]"
"ENST00000517654","ENSG00000153310",18916,"chr8",129841483,129842141,"CYRIB","CYFIP related Rac1 interactor B [Source:HGNC Symbol;Acc:HGNC:25216]"
"ENST00000522250","ENSG00000153310",18917,"chr8",129841483,129842141,"CYRIB","CYFIP related Rac1 interactor B [Source:HGNC Symbol;Acc:HGNC:25216]"
"ENST00000519540","ENSG00000153310",18918,"chr8",129841496,129842141,"CYRIB","CYFIP related Rac1 interactor B [Source:HGNC Symbol;Acc:HGNC:25216]"
"ENST00000522941","ENSG00000153310",18919,"chr8",129841502,129842141,"CYRIB","CYFIP related Rac1 interactor B [Source:HGNC Symbol;Acc:HGNC:25216]"
"ENST00000446488","ENSG00000170322",18920,"chr11",129863635,129864724,"NFRKB","nuclear factor related to kappaB binding protein [Source:HGNC Symbol;Acc:HGNC:7802]"
"ENST00000682444","ENSG00000170322",18921,"chr11",129863635,129864724,"NFRKB","nuclear factor related to kappaB binding protein [Source:HGNC Symbol;Acc:HGNC:7802]"
"ENST00000218147","ENSG00000085185",18922,"chrX",130056136,130057663,"BCORL1","BCL6 corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:25657]"
"ENST00000540052","ENSG00000085185",18923,"chrX",130056136,130058071,"BCORL1","BCL6 corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:25657]"
"ENST00000308167","ENSG00000102034",18924,"chrX",130063954,130066720,"ELF4","E74 like ETS transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3319]"
"ENST00000335997","ENSG00000102034",18925,"chrX",130064873,130066720,"ELF4","E74 like ETS transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3319]"
"ENST00000335420","ENSG00000128607",18927,"chr7",130130746,130135705,"KLHDC10","kelch domain containing 10 [Source:HGNC Symbol;Acc:HGNC:22194]"
"ENST00000535724","ENSG00000156709",18928,"chrX",130131674,130131799,"AIFM1","apoptosis inducing factor mitochondria associated 1 [Source:HGNC Symbol;Acc:HGNC:8768]"
"ENST00000347136","ENSG00000148358",18939,"chr9",130135121,130140164,"GPR107","G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]"
"ENST00000347136","ENSG00000148358",18940,"chr9",130135121,130140164,"GPR107","G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]"
"ENST00000347136","ENSG00000148358",18937,"chr9",130135121,130140164,"GPR107","G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]"
"ENST00000347136","ENSG00000148358",18941,"chr9",130135121,130140164,"GPR107","G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]"
"ENST00000372406","ENSG00000148358",18932,"chr9",130135121,130140164,"GPR107","G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]"
"ENST00000372406","ENSG00000148358",18936,"chr9",130135121,130140164,"GPR107","G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]"
"ENST00000372406","ENSG00000148358",18931,"chr9",130135121,130140164,"GPR107","G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]"
"ENST00000372406","ENSG00000148358",18933,"chr9",130135121,130140164,"GPR107","G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]"
"ENST00000372410","ENSG00000148358",18930,"chr9",130135121,130140169,"GPR107","G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]"
"ENST00000372410","ENSG00000148358",18938,"chr9",130135121,130140169,"GPR107","G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]"
"ENST00000372410","ENSG00000148358",18934,"chr9",130135121,130140169,"GPR107","G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]"
"ENST00000372410","ENSG00000148358",18929,"chr9",130135121,130140169,"GPR107","G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]"
"ENST00000263574","ENSG00000084234",18949,"chr11",130143448,130144811,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000263574","ENSG00000084234",18976,"chr11",130143448,130144811,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000263574","ENSG00000084234",18990,"chr11",130143448,130144811,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000263574","ENSG00000084234",18968,"chr11",130143448,130144811,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000263574","ENSG00000084234",18969,"chr11",130143448,130144811,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000263574","ENSG00000084234",18984,"chr11",130143448,130144811,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000263574","ENSG00000084234",18965,"chr11",130143448,130144811,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000263574","ENSG00000084234",18983,"chr11",130143448,130144811,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000263574","ENSG00000084234",18953,"chr11",130143448,130144811,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000263574","ENSG00000084234",18977,"chr11",130143448,130144811,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000263574","ENSG00000084234",18964,"chr11",130143448,130144811,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000263574","ENSG00000084234",18950,"chr11",130143448,130144811,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000263574","ENSG00000084234",18955,"chr11",130143448,130144811,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000278756","ENSG00000084234",18986,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000278756","ENSG00000084234",18952,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000278756","ENSG00000084234",18987,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000278756","ENSG00000084234",18988,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000278756","ENSG00000084234",18960,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000278756","ENSG00000084234",18956,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000278756","ENSG00000084234",18980,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000278756","ENSG00000084234",18961,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000278756","ENSG00000084234",18985,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000278756","ENSG00000084234",18975,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000278756","ENSG00000084234",18992,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000278756","ENSG00000084234",18974,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000278756","ENSG00000084234",18951,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000338167","ENSG00000084234",18995,"chr11",130143448,130144805,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000338167","ENSG00000084234",18944,"chr11",130143448,130144805,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000338167","ENSG00000084234",18982,"chr11",130143448,130144805,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000338167","ENSG00000084234",18942,"chr11",130143448,130144805,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000338167","ENSG00000084234",18963,"chr11",130143448,130144805,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000338167","ENSG00000084234",18945,"chr11",130143448,130144805,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000338167","ENSG00000084234",18970,"chr11",130143448,130144805,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000338167","ENSG00000084234",18943,"chr11",130143448,130144805,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000338167","ENSG00000084234",18967,"chr11",130143448,130144805,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000338167","ENSG00000084234",18994,"chr11",130143448,130144805,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000338167","ENSG00000084234",18971,"chr11",130143448,130144805,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000338167","ENSG00000084234",18991,"chr11",130143448,130144805,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000338167","ENSG00000084234",18981,"chr11",130143448,130144805,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000528499","ENSG00000084234",18954,"chr11",130143448,130143806,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000528499","ENSG00000084234",18979,"chr11",130143448,130143806,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000650012","ENSG00000084234",18946,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000650012","ENSG00000084234",18972,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000650012","ENSG00000084234",18947,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000650012","ENSG00000084234",18959,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000650012","ENSG00000084234",18978,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000650012","ENSG00000084234",18957,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000650012","ENSG00000084234",18973,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000650012","ENSG00000084234",18958,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000650012","ENSG00000084234",18966,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000650012","ENSG00000084234",18962,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000650012","ENSG00000084234",18989,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000650012","ENSG00000084234",18993,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000650012","ENSG00000084234",18948,"chr11",130143448,130144804,"APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENST00000431183","ENSG00000136699",18997,"chr2",130151391,130152554,"SMPD4","sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]"
"ENST00000431183","ENSG00000136699",18996,"chr2",130151391,130152554,"SMPD4","sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]"
"ENST00000351288","ENSG00000136699",19001,"chr2",130151407,130152554,"SMPD4","sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]"
"ENST00000351288","ENSG00000136699",19000,"chr2",130151407,130152554,"SMPD4","sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]"
"ENST00000680298","ENSG00000136699",18999,"chr2",130151407,130152554,"SMPD4","sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]"
