ensembl_transcript_id,ensembl_gene_id,external_gene_name,description,DDX6_chrom,DDX6_start,DDX6_end,strand,confidence_score,sample_or_tissue_used,3UTR_chrom,3UTR_start,3UTR_end
ENST00000350481,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335218,184335263,+,18.16301166,HepG2,chr3,184334908,184335358
ENST00000350481,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335150,184335204,+,8.351485232,HepG2,chr3,184334908,184335351
ENST00000352767,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335218,184335269,+,23.06820662,K562,chr3,184334908,184335353
ENST00000352767,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335150,184335204,+,8.351485232,HepG2,chr3,184334908,184335351
ENST00000352767,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335218,184335269,+,23.06820662,K562,chr3,184334908,184335357
ENST00000352767,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335011,184335113,+,34.93915113,K562,chr3,184334908,184335353
ENST00000352767,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335218,184335263,+,18.16301166,HepG2,chr3,184334908,184335353
ENST00000352767,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334909,184335011,+,27.76065046,K562,chr3,184334908,184335353
ENST00000352767,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335218,184335263,+,18.16301166,HepG2,chr3,184334908,184335351
ENST00000352767,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335214,184335263,+,10.48115297,HepG2,chr3,184334908,184335351
ENST00000352767,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334903,184335016,+,16.86258259,K562,chr3,184334908,184335353
ENST00000382330,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335214,184335263,+,10.48115297,HepG2,chr3,184334908,184335351
ENST00000382330,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335150,184335204,+,8.351485232,HepG2,chr3,184334908,184335358
ENST00000382330,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335044,184335125,+,11.36657962,HepG2,chr3,184334908,184335357
ENST00000392537,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335011,184335113,+,34.93915113,K562,chr3,184334908,184335017
ENST00000392537,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335218,184335269,+,23.06820662,K562,chr3,184334908,184335358
ENST00000392537,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335037,184335123,+,17.6385177,K562,chr3,184334908,184335353
ENST00000392537,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334903,184335016,+,16.86258259,K562,chr3,184334908,184335351
ENST00000392537,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335044,184335125,+,11.36657962,HepG2,chr3,184334908,184335353
ENST00000392537,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334903,184335016,+,16.86258259,K562,chr3,184334908,184335357
ENST00000392537,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334903,184335016,+,16.86258259,K562,chr3,184334908,184335351
ENST00000392537,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334903,184335016,+,16.86258259,K562,chr3,184334908,184335017
ENST00000392537,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335218,184335269,+,23.06820662,K562,chr3,184334908,184335353
ENST00000414031,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335011,184335113,+,34.93915113,K562,chr3,184334908,184335353
ENST00000414031,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334903,184335016,+,16.86258259,K562,chr3,184334908,184335358
ENST00000414031,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335011,184335113,+,34.93915113,K562,chr3,184334908,184335351
ENST00000414031,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335044,184335125,+,11.36657962,HepG2,chr3,184334908,184335353
ENST00000414031,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335044,184335125,+,11.36657962,HepG2,chr3,184334908,184335351
ENST00000414031,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335044,184335125,+,11.36657962,HepG2,chr3,184334908,184335353
ENST00000414031,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335214,184335263,+,10.48115297,HepG2,chr3,184334908,184335358
ENST00000414031,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335044,184335125,+,11.36657962,HepG2,chr3,184334908,184335351
ENST00000414031,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335214,184335263,+,10.48115297,HepG2,chr3,184334908,184335353
ENST00000424196,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335037,184335123,+,17.6385177,K562,chr3,184334908,184335358
ENST00000424196,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335150,184335204,+,8.351485232,HepG2,chr3,184334908,184335357
ENST00000424196,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334903,184335016,+,16.86258259,K562,chr3,184334908,184335351
ENST00000424196,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334909,184335011,+,27.76065046,K562,chr3,184334908,184335017
ENST00000424196,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335150,184335204,+,8.351485232,HepG2,chr3,184334908,184335351
ENST00000424196,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334909,184335011,+,27.76065046,K562,chr3,184334908,184335353
ENST00000424196,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335044,184335125,+,11.36657962,HepG2,chr3,184334908,184335358
ENST00000424196,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335218,184335263,+,18.16301166,HepG2,chr3,184334908,184335351
ENST00000424196,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335150,184335204,+,8.351485232,HepG2,chr3,184334908,184335353
ENST00000434061,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335037,184335123,+,17.6385177,K562,chr3,184334908,184335353
ENST00000434061,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335011,184335113,+,34.93915113,K562,chr3,184334908,184335358
ENST00000434061,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334909,184335011,+,27.76065046,K562,chr3,184334908,184335358
ENST00000434061,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335218,184335269,+,23.06820662,K562,chr3,184334908,184335351
ENST00000434061,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335011,184335113,+,34.93915113,K562,chr3,184334908,184335357
ENST00000434061,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335011,184335113,+,34.93915113,K562,chr3,184334908,184335017
ENST00000434061,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334909,184335011,+,27.76065046,K562,chr3,184334908,184335351
ENST00000434061,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334903,184335016,+,16.86258259,K562,chr3,184334908,184335353
ENST00000434061,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334903,184335016,+,16.86258259,K562,chr3,184334908,184335017
ENST00000435046,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335037,184335123,+,17.6385177,K562,chr3,184334908,184335357
ENST00000435046,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184334909,184335011,+,27.76065046,K562,chr3,184334908,184335353
ENST00000435046,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296],chr3,184335011,184335113,+,34.93915113,K562,chr3,184334908,184335351
ENST00000310585,ENSG00000175182,FAM131A,family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308],chr3,184345387,184345477,+,4.396348092,K562,chr3,184344970,184346273
ENST00000310585,ENSG00000175182,FAM131A,family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308],chr3,184345154,184345201,+,3.991571025,K562,chr3,184344970,184346275
ENST00000310585,ENSG00000175182,FAM131A,family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308],chr3,184345154,184345201,+,3.991571025,K562,chr3,184344970,184346275
ENST00000340957,ENSG00000175182,FAM131A,family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308],chr3,184345154,184345201,+,3.991571025,K562,chr3,184344970,184346273
ENST00000340957,ENSG00000175182,FAM131A,family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308],chr3,184345164,184345219,+,3.178734411,K562,chr3,184344970,184346275
ENST00000340957,ENSG00000175182,FAM131A,family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308],chr3,184345164,184345219,+,3.178734411,K562,chr3,184344970,184346273
ENST00000383847,ENSG00000175182,FAM131A,family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308],chr3,184345164,184345219,+,3.178734411,K562,chr3,184344970,184346275
ENST00000383847,ENSG00000175182,FAM131A,family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308],chr3,184345387,184345477,+,4.396348092,K562,chr3,184344970,184346275
ENST00000383847,ENSG00000175182,FAM131A,family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308],chr3,184345387,184345477,+,4.396348092,K562,chr3,184344970,184346275
ENST00000430783,ENSG00000163882,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",chr3,184368337,184368400,+,3.504713402,HepG2,chr3,184368294,184368533
ENST00000430783,ENSG00000163882,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",chr3,184368325,184368412,+,4.227194163,K562,chr3,184368294,184368593
ENST00000438240,ENSG00000163882,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",chr3,184368325,184368412,+,4.227194163,K562,chr3,184368294,184368594
ENST00000438240,ENSG00000163882,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",chr3,184368337,184368400,+,3.504713402,HepG2,chr3,184368294,184368550
ENST00000443489,ENSG00000163882,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",chr3,184368325,184368412,+,4.227194163,K562,chr3,184368294,184368591
ENST00000443489,ENSG00000163882,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",chr3,184368325,184368412,+,4.227194163,K562,chr3,184368294,184368550
ENST00000452961,ENSG00000163882,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",chr3,184368325,184368412,+,4.227194163,K562,chr3,184368294,184368533
ENST00000452961,ENSG00000163882,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",chr3,184368337,184368400,+,3.504713402,HepG2,chr3,184368294,184368593
ENST00000456318,ENSG00000163882,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",chr3,184368337,184368400,+,3.504713402,HepG2,chr3,184368294,184368594
ENST00000456318,ENSG00000163882,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",chr3,184368337,184368400,+,3.504713402,HepG2,chr3,184368294,184368591
ENST00000429568,ENSG00000163882,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",chr3,184368337,184368400,+,3.504713402,HepG2,chr3,184368305,184368596
ENST00000429568,ENSG00000163882,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",chr3,184368325,184368412,+,4.227194163,K562,chr3,184368305,184368596
ENST00000308394,ENSG00000164305,CASP3,caspase 3 [Source:HGNC Symbol;Acc:HGNC:1504],chr4,184629166,184629247,-,3.545634347,K562,chr4,184627695,184629435
ENST00000393585,ENSG00000164305,CASP3,caspase 3 [Source:HGNC Symbol;Acc:HGNC:1504],chr4,184629166,184629247,-,3.545634347,K562,chr4,184627695,184629271
ENST00000523916,ENSG00000164305,CASP3,caspase 3 [Source:HGNC Symbol;Acc:HGNC:1504],chr4,184629166,184629247,-,3.545634347,K562,chr4,184627695,184629271
ENST00000317897,ENSG00000177383,MAGEF1,MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639],chr3,184710410,184710439,-,4.512902227,HepG2,chr3,184710363,184710897
ENST00000317897,ENSG00000177383,MAGEF1,MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639],chr3,184710756,184710803,-,4.017282261,K562,chr3,184710363,184710897
ENST00000317897,ENSG00000177383,MAGEF1,MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639],chr3,184710396,184710438,-,5.271256259,K562,chr3,184710363,184710897
ENST00000317897,ENSG00000177383,MAGEF1,MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639],chr3,184710507,184710556,-,4.619541281,K562,chr3,184710363,184710897
ENST00000317897,ENSG00000177383,MAGEF1,MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639],chr3,184710629,184710687,-,8.971096647,K562,chr3,184710363,184710897
ENST00000317897,ENSG00000177383,MAGEF1,MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639],chr3,184710547,184710629,-,8.307859361,K562,chr3,184710363,184710897
ENST00000317897,ENSG00000177383,MAGEF1,MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639],chr3,184710759,184710800,-,3.610284393,K562,chr3,184710363,184710897
ENST00000367506,ENSG00000121486,TRMT1L,tRNA methyltransferase 1 like [Source:HGNC Symbol;Acc:HGNC:16782],chr1,185119095,185119164,-,3.682185412,K562,chr1,185118100,185120018
ENST00000367498,ENSG00000116679,IVNS1ABP,influenza virus NS1A binding protein [Source:HGNC Symbol;Acc:HGNC:16951],chr1,185297900,185297970,-,13.07328208,K562,chr1,185296387,185298034
ENST00000367498,ENSG00000116679,IVNS1ABP,influenza virus NS1A binding protein [Source:HGNC Symbol;Acc:HGNC:16951],chr1,185297819,185297900,-,13.33073892,K562,chr1,185296387,185298034
ENST00000296257,ENSG00000163904,SENP2,SUMO specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:23116],chr3,185631041,185631083,+,3.693916752,HepG2,chr3,185629844,185633551
ENST00000306376,ENSG00000244405,ETV5,ETS variant transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3494],chr3,186046365,186046395,-,4.269339392,HepG2,chr3,186046313,186048638
ENST00000306376,ENSG00000244405,ETV5,ETS variant transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3494],chr3,186046446,186046496,-,3.917588427,HepG2,chr3,186046313,186048638
ENST00000306376,ENSG00000244405,ETV5,ETS variant transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3494],chr3,186046583,186046650,-,5.640136071,HepG2,chr3,186046313,186048638
ENST00000306376,ENSG00000244405,ETV5,ETS variant transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3494],chr3,186046438,186046505,-,8.793443956,HepG2,chr3,186046313,186048638
ENST00000367478,ENSG00000047410,TPR,"translocated promoter region, nuclear basket protein [Source:HGNC Symbol;Acc:HGNC:12017]",chr1,186313874,186313927,-,9.427952597,K562,chr1,186311651,186313970
ENST00000367483,ENSG00000116690,PRG4,proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364],chr1,186313874,186313927,-,9.427952597,K562,chr1,186313778,186314567
ENST00000367485,ENSG00000116690,PRG4,proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364],chr1,186313874,186313927,-,9.427952597,K562,chr1,186313778,186314562
ENST00000445192,ENSG00000116690,PRG4,proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364],chr1,186313874,186313927,-,9.427952597,K562,chr1,186313778,186314562
ENST00000635041,ENSG00000116690,PRG4,proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364],chr1,186313874,186313927,-,9.427952597,K562,chr1,186313778,186314562
ENST00000265028,ENSG00000090520,DNAJB11,DnaJ heat shock protein family (Hsp40) member B11 [Source:HGNC Symbol;Acc:HGNC:14889],chr3,186585486,186585585,+,12.21558956,K562,chr3,186585408,186585793
ENST00000265028,ENSG00000090520,DNAJB11,DnaJ heat shock protein family (Hsp40) member B11 [Source:HGNC Symbol;Acc:HGNC:14889],chr3,186585486,186585585,+,12.21558956,K562,chr3,186585408,186585800
ENST00000439351,ENSG00000090520,DNAJB11,DnaJ heat shock protein family (Hsp40) member B11 [Source:HGNC Symbol;Acc:HGNC:14889],chr3,186585522,186585584,+,5.340467232,HepG2,chr3,186585408,186585800
ENST00000439351,ENSG00000090520,DNAJB11,DnaJ heat shock protein family (Hsp40) member B11 [Source:HGNC Symbol;Acc:HGNC:14889],chr3,186585522,186585584,+,5.340467232,HepG2,chr3,186585408,186585793
ENST00000441802,ENSG00000083857,FAT1,FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595],chr4,186588087,186588129,-,6.647382247,HepG2,chr4,186587793,186588591
ENST00000441802,ENSG00000083857,FAT1,FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595],chr4,186588376,186588404,-,5.089872757,HepG2,chr4,186587793,186588591
ENST00000441802,ENSG00000083857,FAT1,FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595],chr4,186588510,186588549,-,7.575589322,HepG2,chr4,186587793,186588591
ENST00000441802,ENSG00000083857,FAT1,FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595],chr4,186588417,186588498,-,23.60542575,HepG2,chr4,186587793,186588591
ENST00000273784,ENSG00000145192,AHSG,alpha 2-HS glycoprotein [Source:HGNC Symbol;Acc:HGNC:349],chr3,186621232,186621291,+,400,HepG2,chr3,186620930,186621300
ENST00000411641,ENSG00000145192,AHSG,alpha 2-HS glycoprotein [Source:HGNC Symbol;Acc:HGNC:349],chr3,186621232,186621291,+,400,HepG2,chr3,186620930,186621318
ENST00000323963,ENSG00000156976,EIF4A2,eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284],chr3,186789494,186789516,+,5.456039798,K562,chr3,186789269,186789897
ENST00000323963,ENSG00000156976,EIF4A2,eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284],chr3,186789693,186789713,+,22.39520175,K562,chr3,186789269,186789897
ENST00000323963,ENSG00000156976,EIF4A2,eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284],chr3,186789693,186789713,+,22.39520175,K562,chr3,186789269,186789897
ENST00000440191,ENSG00000156976,EIF4A2,eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284],chr3,186789494,186789516,+,5.456039798,K562,chr3,186789269,186789897
ENST00000440191,ENSG00000156976,EIF4A2,eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284],chr3,186789662,186789693,+,12.10806133,K562,chr3,186789269,186789897
ENST00000440191,ENSG00000156976,EIF4A2,eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284],chr3,186789662,186789693,+,12.10806133,K562,chr3,186789269,186789897
ENST00000433496,ENSG00000163918,RFC4,replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972],chr3,186789907,186790005,-,6.793337622,K562,chr3,186789879,186789968
ENST00000296273,ENSG00000163918,RFC4,replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972],chr3,186789907,186790005,-,6.793337622,K562,chr3,186789899,186789968
ENST00000169298,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187078335,187078381,+,10.70803208,HepG2,chr3,187075803,187078553
ENST00000169298,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187077988,187078029,+,4.928765132,HepG2,chr3,187075803,187078553
ENST00000169298,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187076403,187076437,+,7.73485304,HepG2,chr3,187075803,187078553
ENST00000169298,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187078335,187078381,+,10.70803208,HepG2,chr3,187075803,187078553
ENST00000169298,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187078338,187078400,+,9.358825537,HepG2,chr3,187075803,187078553
ENST00000169298,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187077987,187078039,+,10.06770385,HepG2,chr3,187075803,187078553
ENST00000169298,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187078392,187078424,+,6.193822605,HepG2,chr3,187075803,187078553
ENST00000448044,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187075749,187075813,+,6.959041827,HepG2,chr3,187075803,187078553
ENST00000448044,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187078338,187078400,+,9.358825537,HepG2,chr3,187075803,187078553
ENST00000448044,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187075749,187075813,+,6.959041827,HepG2,chr3,187075803,187078553
ENST00000448044,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187078392,187078424,+,6.193822605,HepG2,chr3,187075803,187078553
ENST00000448044,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187076403,187076437,+,7.73485304,HepG2,chr3,187075803,187078553
ENST00000448044,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187077988,187078029,+,4.928765132,HepG2,chr3,187075803,187078541
ENST00000448044,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187078335,187078381,+,10.70803208,HepG2,chr3,187075803,187078553
ENST00000457772,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187078392,187078424,+,6.193822605,HepG2,chr3,187075803,187078553
ENST00000457772,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187077987,187078039,+,10.06770385,HepG2,chr3,187075803,187078553
ENST00000457772,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187076403,187076437,+,7.73485304,HepG2,chr3,187075803,187078553
ENST00000457772,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187077988,187078029,+,4.928765132,HepG2,chr3,187075803,187078553
